weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,rain.1h,message,snow.1h
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817559.0,-10800.0,3838759.0,Rivadavia,200,-68.4608,-33.1905,84.67,82.18,84.67,84.67,1011.0,26.0,5.21,114.0,6.67,78.0,1.0,8238.0,AR,1641807337.0,1641858402.0,1011.0,939.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817561.0,10800.0,303830.0,Nevşehir,200,34.6667,38.9167,47.41,42.69,47.41,47.41,1006.0,62.0,10.36,130.0,,75.0,1.0,6964.0,TR,1641790785.0,1641825439.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817562.0,7200.0,374739.0,Gogrial,200,28.1004,8.5332,104.34,100.4,104.34,104.34,1003.0,14.0,2.77,106.0,7.23,6.0,,,SS,1641788704.0,1641830673.0,1003.0,959.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817564.0,19800.0,1275960.0,Bhilwara,200,74.6333,25.35,60.01,57.92,60.01,60.01,1016.0,47.0,5.57,35.0,5.73,0.0,,,IN,1641779323.0,1641817712.0,1016.0,967.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817287.0,-10800.0,3430443.0,Necochea,200,-58.7368,-38.5473,86.04,83.66,86.04,86.04,1011.0,29.0,15.37,311.0,21.41,41.0,2.0,2010353.0,AR,1641804152.0,1641856919.0,1011.0,1009.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817566.0,28800.0,2034599.0,Tailai,200,123.4,46.3833,-6.29,-17.18,-6.29,-6.29,1028.0,98.0,4.56,338.0,4.45,92.0,,,CN,1641770894.0,1641802727.0,1028.0,1008.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817568.0,-18000.0,3693584.0,Pimentel,200,-79.9342,-6.8367,66.49,66.97,66.49,66.49,1015.0,88.0,5.75,190.0,,0.0,1.0,8680.0,PE,1641813143.0,1641858105.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817569.0,3600.0,2986626.0,Plouzané,200,-4.6167,48.3833,53.74,53.51,53.62,53.92,1020.0,100.0,10.36,290.0,,100.0,1.0,6554.0,FR,1641802061.0,1641833025.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,8000.0,1641817570.0,7200.0,359792.0,Aswān,200,32.907,24.0934,70.9,68.92,70.9,70.9,1012.0,26.0,18.41,360.0,,92.0,1.0,2526.0,EG,1641789191.0,1641827878.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817571.0,0.0,2360541.0,Gayéri,200,0.4931,12.6497,86.88,83.34,86.88,86.88,1011.0,12.0,9.78,64.0,9.4,23.0,,,BF,1641795742.0,1641836891.0,1011.0,980.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817572.0,-10800.0,3839307.0,Rawson,200,-65.1023,-43.3002,74.64,73.78,74.64,74.64,1008.0,42.0,9.66,335.0,11.9,0.0,,,AR,1641804790.0,1641859337.0,1008.0,1007.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817574.0,36000.0,2146219.0,Hervey Bay,200,152.8535,-25.2986,75.02,76.41,75.02,75.31,1013.0,89.0,3.0,201.0,4.0,9.0,2.0,2032484.0,AU,1641755251.0,1641804228.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817575.0,7200.0,637219.0,Seinäjoki,200,22.8282,62.7945,-7.02,-7.02,-7.02,6.4,1029.0,84.0,2.3,100.0,,100.0,1.0,1358.0,FI,1641801031.0,1641820878.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817576.0,21600.0,1525798.0,Balkhash,200,74.9804,46.844,12.81,0.21,12.81,12.81,1035.0,79.0,15.66,50.0,,0.0,1.0,8817.0,KZ,1641782612.0,1641814256.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817577.0,-10800.0,3452331.0,Presidente Epitácio,200,-52.1156,-21.7633,76.21,76.3,76.21,76.21,1012.0,59.0,6.2,90.0,6.8,1.0,,,BR,1641804890.0,1641853002.0,1012.0,977.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817580.0,0.0,2288105.0,Grand-Lahou,200,-5.0242,5.1367,86.81,92.28,86.81,86.81,1010.0,59.0,3.56,191.0,4.92,87.0,,,CI,1641796323.0,1641838958.0,1010.0,1010.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817581.0,3600.0,2222230.0,Sangmélima,200,11.9833,2.9333,93.85,92.46,93.85,93.85,1007.0,29.0,2.53,325.0,6.82,100.0,,,CM,1641792027.0,1641835089.0,1007.0,936.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817582.0,-25200.0,5289658.0,Chino Valley,200,-112.4538,34.7575,32.68,30.09,30.0,39.51,1031.0,53.0,3.0,319.0,5.01,0.0,2.0,2017072.0,US,1641825450.0,1641861412.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817583.0,19800.0,1262734.0,Morwa,200,73.8333,22.9,68.41,66.42,68.41,68.41,1014.0,31.0,7.63,11.0,11.27,0.0,,,IN,1641779231.0,1641818188.0,1014.0,995.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817531.0,25200.0,1214026.0,Sabang,200,95.3214,5.8933,81.5,86.11,81.5,81.5,1011.0,73.0,9.31,76.0,10.11,36.0,,,ID,1641772309.0,1641814794.0,1011.0,1008.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1641817585.0,21600.0,1185128.0,Rajshahi,200,88.6,24.3667,74.53,73.9,74.53,74.53,1013.0,47.0,5.41,348.0,5.53,23.0,,,BD,1641775856.0,1641814474.0,1013.0,1010.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817587.0,-21600.0,5062355.0,Wahpeton,200,-96.6059,46.2652,-14.96,-27.56,-15.88,-12.19,1037.0,70.0,6.91,250.0,,0.0,1.0,3538.0,US,1641823656.0,1641855597.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817588.0,32400.0,1852849.0,Satte,200,139.7167,36.0667,46.09,43.38,39.88,49.95,1020.0,59.0,5.39,103.0,12.55,68.0,2.0,20751.0,JP,1641765127.0,1641800659.0,1020.0,1019.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817589.0,-14400.0,3629710.0,Puerto Ayacucho,200,-67.6236,5.6639,74.98,75.24,74.98,74.98,1012.0,65.0,8.01,37.0,15.82,82.0,1.0,8586.0,VE,1641811402.0,1641853935.0,1012.0,1004.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817590.0,-14400.0,3663684.0,Lábrea,200,-64.7981,-7.2586,75.85,76.89,75.85,75.85,1012.0,80.0,0.65,18.0,2.19,87.0,,,BR,1641809468.0,1641854513.0,1012.0,1006.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1641817437.0,36000.0,2175403.0,Blackwater,200,148.8833,-23.5833,77.99,78.46,77.99,77.99,1014.0,63.0,15.59,69.0,25.14,21.0,,,AU,1641756413.0,1641804972.0,1014.0,994.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817532.0,12600.0,143127.0,Arak,200,49.6892,34.0917,50.86,46.83,50.86,50.86,1016.0,25.0,1.03,160.0,4.97,95.0,,,IR,1641786443.0,1641822569.0,1016.0,826.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817594.0,10800.0,186315.0,Molo,200,35.7374,-0.2479,71.11,69.3,71.11,71.11,1011.0,29.0,7.25,35.0,7.7,77.0,,,KE,1641786016.0,1641829694.0,1011.0,766.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817595.0,28800.0,1732826.0,Mersing,200,103.8405,2.4312,80.51,85.01,80.51,80.51,1011.0,78.0,10.36,0.0,,94.0,1.0,9425.0,MY,1641769927.0,1641813085.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817596.0,-10800.0,3450806.0,Sabinópolis,200,-43.0839,-18.6661,68.58,69.75,68.58,68.58,1014.0,98.0,2.13,8.0,6.8,100.0,,,BR,1641803071.0,1641850484.0,1014.0,934.0,0.24,,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,9000.0,1641817598.0,0.0,2413419.0,Gunjur,200,-16.7339,13.2019,80.67,79.21,80.67,80.67,1012.0,24.0,13.8,90.0,,100.0,1.0,2367.0,GM,1641799933.0,1641840971.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817599.0,-25200.0,5975004.0,High Level,200,-117.136,58.5169,-5.69,-18.29,-5.69,-5.69,1016.0,84.0,8.05,130.0,,100.0,1.0,867.0,CA,1641832274.0,1641856836.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817554.0,7200.0,667303.0,Sfântu Gheorghe,200,25.7833,45.8667,42.96,38.05,37.81,46.56,952.0,57.0,8.32,56.0,11.88,96.0,2.0,2041910.0,RO,1641794206.0,1641826284.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817601.0,10800.0,157107.0,Kirando,200,30.6,-7.4167,80.42,83.08,80.42,80.42,1009.0,66.0,4.12,312.0,4.23,100.0,,,TZ,1641786549.0,1641831628.0,1009.0,925.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817602.0,-10800.0,3408368.0,Acaraú,200,-40.12,-2.8856,82.99,87.84,82.99,82.99,1012.0,68.0,9.98,116.0,13.56,100.0,,,BR,1641803972.0,1641848161.0,1012.0,1011.0,0.8,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,5000.0,1641817604.0,36000.0,2173323.0,Bundaberg,200,152.35,-24.85,75.49,76.87,75.49,75.49,1016.0,88.0,10.36,100.0,,75.0,1.0,9501.0,AU,1641755427.0,1641804294.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817606.0,-10800.0,3865086.0,Bahía Blanca,200,-62.2724,-38.7196,89.71,86.16,89.71,89.71,1010.0,21.0,12.88,304.0,19.35,0.0,,,AR,1641804971.0,1641857797.0,1010.0,1007.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,8000.0,1641817454.0,10800.0,95446.0,Erbil,200,44.0106,36.1926,55.22,52.79,55.22,55.22,1016.0,50.0,5.75,350.0,,75.0,1.0,7600.0,IQ,1641788114.0,1641823624.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1641817608.0,25200.0,1625908.0,Sungai Raya,200,108.9,0.7,79.56,79.56,79.56,79.56,1009.0,85.0,9.71,9.0,15.23,100.0,,,ID,1641768544.0,1641812038.0,1009.0,1009.0,0.45,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1641817610.0,-18000.0,3557347.0,Güira de Melena,200,-82.5053,22.7906,66.61,67.15,64.92,66.61,1020.0,89.0,6.6,85.0,8.66,97.0,2.0,47732.0,CU,1641816743.0,1641855740.0,1020.0,1018.0,3.65,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817611.0,18000.0,1488414.0,Urengoy,200,78.3667,65.9667,-17.46,-30.06,-17.46,-17.46,1017.0,100.0,7.38,227.0,11.03,39.0,,,RU,1641790461.0,1641804782.0,1017.0,1015.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817612.0,36000.0,2092164.0,Lorengau,200,147.2712,-2.0226,81.12,86.32,81.12,81.12,1010.0,78.0,5.23,5.0,6.96,91.0,,,PG,1641759068.0,1641803091.0,1010.0,1010.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1641817613.0,18000.0,1337610.0,Thinadhoo,200,72.9333,0.5333,82.33,88.03,82.33,82.33,1009.0,74.0,9.46,24.0,10.02,17.0,,,MV,1641777162.0,1641820689.0,1009.0,1009.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817614.0,-10800.0,3397763.0,Jacareacanga,200,-57.7528,-6.2222,75.51,77.18,75.51,75.51,1013.0,94.0,0.0,0.0,,40.0,1.0,8342.0,BR,1641807879.0,1641852720.0,,,,,
"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1641817332.0,10800.0,1070940.0,Antananarivo,200,47.5361,-18.9137,73.36,73.6,73.36,73.36,1015.0,68.0,17.27,60.0,,75.0,1.0,2136.0,MG,1641781285.0,1641828760.0,,,0.36,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817617.0,-32400.0,5557293.0,Sitka,200,-135.33,57.0531,46.29,39.07,46.29,46.29,997.0,57.0,18.41,120.0,25.32,100.0,1.0,7795.0,US,1641836031.0,1641861815.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817618.0,3600.0,2945358.0,Brandenburg,200,12.55,52.4167,40.87,38.91,39.78,42.87,1022.0,90.0,3.4,317.0,6.55,100.0,2.0,2003428.0,DE,1641798998.0,1641827845.0,1022.0,1015.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1641817619.0,25200.0,1563281.0,Tuy Hoa,200,109.3,13.0833,72.59,73.78,72.59,72.59,1015.0,90.0,3.69,35.0,5.61,20.0,,,VN,1641769667.0,1641810723.0,1015.0,1013.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817620.0,10800.0,689374.0,Vladislavovka,200,35.3667,45.1667,51.15,49.73,51.15,51.15,1006.0,80.0,7.54,70.0,9.66,51.0,,,UA,1641791760.0,1641824128.0,1006.0,1001.0,,,
"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,2414.0,1641817622.0,-18000.0,5924351.0,Clyde River,200,-68.5914,70.4692,-0.17,-12.77,-0.17,-0.17,984.0,78.0,21.85,300.0,,100.0,1.0,776.0,CA,0.0,0.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,6321.0,1641817623.0,28800.0,1701054.0,Marawi,200,124.2928,7.9986,70.65,71.92,70.65,70.65,1013.0,96.0,1.48,31.0,1.88,100.0,2.0,2007154.0,PH,1641765560.0,1641807632.0,1013.0,933.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817624.0,39600.0,2108502.0,Honiara,200,159.95,-9.4333,78.64,80.29,78.64,78.64,1011.0,87.0,6.02,240.0,7.25,99.0,,,SB,1641755292.0,1641800779.0,1011.0,1006.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817625.0,32400.0,1851713.0,Shōbara,200,133.0167,34.85,41.85,41.85,33.89,41.85,1017.0,90.0,2.62,129.0,2.55,31.0,1.0,8025.0,JP,1641766555.0,1641802449.0,1017.0,986.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817627.0,0.0,2654970.0,Brae,200,-1.353,60.3964,45.14,34.52,45.14,46.31,1005.0,84.0,36.6,167.0,50.06,100.0,2.0,2044418.0,GB,1641805407.0,1641828112.0,1005.0,1004.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817628.0,3600.0,2665171.0,Vänersborg,200,12.3234,58.3807,32.29,25.9,31.33,34.92,1028.0,86.0,6.91,50.0,,75.0,1.0,1752.0,SE,1641801167.0,1641825785.0,,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,8440.0,1641817629.0,39600.0,2108857.0,Gizo Government Station,200,156.8419,-8.103,81.64,87.26,81.64,81.64,1011.0,77.0,9.55,295.0,11.27,99.0,,,SB,1641756172.0,1641801392.0,1011.0,1009.0,2.38,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817466.0,-10800.0,3837213.0,San Juan,200,-68.5364,-31.5375,89.11,85.82,89.11,89.11,1011.0,23.0,2.82,7.0,3.85,57.0,,,AR,1641807593.0,1641858183.0,1011.0,941.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817631.0,-18000.0,3939168.0,Huarmey,200,-78.1522,-10.0681,69.82,70.5,69.82,69.82,1015.0,85.0,6.93,171.0,9.37,8.0,,,PE,1641812394.0,1641857999.0,1015.0,1014.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817633.0,-10800.0,3466980.0,Caravelas,200,-39.2481,-17.7125,83.79,87.96,83.79,83.79,1014.0,63.0,8.75,12.0,14.43,100.0,,,BR,1641802254.0,1641849459.0,1014.0,1013.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1641817634.0,-25200.0,4005143.0,Guaymas,200,-110.9,27.9333,59.95,58.75,59.95,59.95,1019.0,66.0,7.96,334.0,9.48,42.0,,,MX,1641824166.0,1641861950.0,1019.0,993.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1641817635.0,0.0,2629833.0,Husavik,200,-17.3389,66.0449,40.91,31.64,40.91,40.91,969.0,75.0,20.18,180.0,28.57,88.0,1.0,83.0,IS,1641813476.0,1641827718.0,969.0,968.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817636.0,3600.0,2487130.0,Sidi Ali,200,0.4206,36.0998,58.55,57.2,58.55,58.55,1019.0,66.0,13.6,259.0,19.71,10.0,,,DZ,1641798561.0,1641834106.0,1019.0,982.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817637.0,-18000.0,4255151.0,Bud,200,-86.1758,39.447,15.4,4.89,13.1,17.62,1034.0,70.0,7.7,292.0,18.1,1.0,2.0,2008399.0,US,1641819871.0,1641854374.0,1034.0,1002.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,304.0,1641817639.0,-25200.0,5969025.0,Haines Junction,200,-137.5108,60.7522,-11.25,-11.25,-11.25,-11.25,1010.0,70.0,2.3,210.0,,100.0,1.0,287.0,CA,1641838244.0,1641860648.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1501.0,1641817640.0,-28800.0,5789856.0,Cheney,200,-117.5758,47.4874,20.55,15.26,12.63,25.52,1035.0,93.0,3.71,54.0,4.63,100.0,2.0,2003185.0,US,1641828956.0,1641860365.0,1035.0,946.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817641.0,43200.0,4031742.0,Egvekinot,200,-179.1667,66.3167,-7.28,-19.88,-7.28,-7.28,1018.0,62.0,16.04,2.0,21.21,2.0,,,RU,1641938778.0,1641952962.0,1018.0,960.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817642.0,28800.0,1810979.0,Fuling,200,107.3919,29.7022,50.18,48.61,50.18,50.18,1027.0,79.0,2.51,150.0,2.68,100.0,,,CN,1641771999.0,1641809308.0,1027.0,994.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817643.0,0.0,2738785.0,Guarda,200,-7.2658,40.5373,52.3,50.76,46.11,53.91,1024.0,75.0,5.75,335.0,9.71,65.0,2.0,2005661.0,PT,1641801120.0,1641835238.0,1024.0,908.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817580.0,28800.0,1804430.0,Lanzhou,200,103.7922,36.0564,22.28,22.28,22.28,22.28,1029.0,55.0,1.39,132.0,1.79,1.0,1.0,9639.0,CN,1641773747.0,1641809288.0,1029.0,851.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1641817646.0,0.0,2290849.0,Bouna,200,-3.0,9.2667,93.22,88.63,93.22,93.22,1010.0,8.0,8.25,38.0,8.52,41.0,,,CI,1641796242.0,1641838067.0,1010.0,975.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817647.0,-21600.0,5261852.0,Marinette,200,-87.6307,45.1,-7.92,-19.16,-13.29,1.76,1029.0,70.0,4.61,270.0,,0.0,1.0,4947.0,US,1641821259.0,1641853685.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817500.0,-18000.0,4845585.0,Westport,200,-73.3579,41.1415,27.97,23.41,24.4,30.99,1017.0,58.0,4.0,264.0,11.99,75.0,2.0,2003540.0,US,1641817085.0,1641851006.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817649.0,34200.0,2077895.0,Alice Springs,200,133.8833,-23.7,90.95,86.72,90.95,90.95,1011.0,12.0,6.91,110.0,,1.0,1.0,9483.0,AU,1641760001.0,1641808587.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1641817651.0,25200.0,1566319.0,Thai Nguyen,200,105.8442,21.5928,58.78,58.41,58.78,58.78,1018.0,86.0,3.06,3.0,5.41,100.0,1.0,9308.0,VN,1641771400.0,1641810650.0,1018.0,1014.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,9000.0,1641817374.0,3600.0,2240449.0,Luanda,200,13.2343,-8.8368,77.0,78.53,77.0,77.0,1009.0,88.0,4.61,250.0,,75.0,1.0,2173.0,AO,1641790577.0,1641835938.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817654.0,32400.0,1863495.0,Gushikawa,200,127.8686,26.3544,62.47,62.37,61.63,67.23,1015.0,84.0,4.61,40.0,,75.0,1.0,8138.0,JP,1641766666.0,1641804809.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817657.0,-25200.0,5826027.0,Gillette,200,-105.5022,44.2911,29.39,17.83,26.94,32.23,1032.0,51.0,16.11,220.0,,0.0,2.0,2006559.0,US,1641825385.0,1641858140.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,8000.0,1641817658.0,3600.0,2619537.0,Hvide Sande,200,8.1294,56.0045,37.65,30.58,36.18,39.49,1022.0,93.0,10.36,120.0,,75.0,1.0,1590.0,DK,1641801225.0,1641827740.0,,,,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1641817659.0,-36000.0,4034551.0,Faanui,200,-151.75,-16.4833,80.24,84.74,80.24,80.24,1011.0,80.0,17.92,353.0,19.86,97.0,,,PF,1641829399.0,1641876330.0,1011.0,1011.0,1.05,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1641817660.0,0.0,2289983.0,Dimbokro,200,-4.7048,6.6451,97.41,94.26,97.41,97.41,1010.0,20.0,2.39,73.0,4.09,74.0,,,CI,1641796394.0,1641838734.0,1010.0,1000.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1641817389.0,12600.0,1159362.0,Torbat-e Jām,200,60.6225,35.244,48.49,46.54,48.49,48.49,1020.0,34.0,4.83,136.0,4.65,0.0,,,IR,1641783986.0,1641819776.0,1020.0,914.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,5866.0,1641817663.0,25200.0,1493224.0,Salair,200,85.7972,54.2312,0.1,-11.04,0.1,0.1,1045.0,100.0,5.46,217.0,11.95,93.0,,,RU,1641781985.0,1641809690.0,1045.0,998.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1641817664.0,46800.0,2185763.0,Okato,200,173.8833,-39.2,59.68,59.81,59.68,62.42,1021.0,95.0,2.59,277.0,4.83,9.0,2.0,2020402.0,NZ,1641834631.0,1641887599.0,1021.0,1008.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1641817665.0,25200.0,1576303.0,Lao Cai,200,103.95,22.4833,62.13,62.46,62.13,62.13,1018.0,94.0,1.66,144.0,4.07,56.0,,,VN,1641771955.0,1641811004.0,1018.0,997.0,,,
