weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669575.0,-9000.0,5906229.0,Botwood,200,-55.3482,49.1499,294.21,293.42,294.21,294.86,1011.0,40.0,1011.0,1008.0,6.06,210.0,8.35,100.0,CA,1627632676.0,1627687451.0,2.0,2007198.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669575.0,39600.0,2136825.0,Isangel,200,169.2667,-19.55,295.21,295.38,295.21,295.21,1012.0,73.0,,,6.17,180.0,,21.0,VU,1627672353.0,1627712758.0,1.0,7317.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669575.0,18000.0,1499288.0,Martyush,200,61.8819,56.4,287.74,287.79,287.74,287.74,1004.0,97.0,1004.0,984.0,3.93,223.0,9.14,58.0,RU,1627602627.0,1627661231.0,,,,0.23,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669575.0,10800.0,64013.0,Bosaso,200,49.1816,11.2842,303.58,303.89,303.58,303.58,1007.0,44.0,1007.0,1006.0,13.33,180.0,17.52,61.0,SO,1627612244.0,1627657710.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669575.0,0.0,3372964.0,Lagoa,200,-27.9833,39.05,294.94,295.26,294.94,294.94,1029.0,80.0,1029.0,1020.0,3.49,335.0,3.83,3.0,PT,1627627847.0,1627679144.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669575.0,28800.0,2038067.0,Chifeng,200,118.9636,42.2683,292.34,292.77,292.34,292.34,997.0,94.0,997.0,933.0,1.26,283.0,1.27,100.0,CN,1627678532.0,1627730724.0,,,,0.27,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,8047.0,1627669575.0,-10800.0,6324729.0,Halifax,200,-63.5724,44.6453,292.32,292.69,291.05,293.09,1000.0,92.0,,,2.24,166.0,7.15,90.0,CA,1627635515.0,1627688559.0,2.0,2019613.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669472.0,18000.0,1485712.0,Yurginskoye,200,67.3921,56.8189,287.79,287.79,287.79,287.79,1004.0,95.0,1004.0,992.0,3.65,218.0,10.45,98.0,RU,1627601166.0,1627660047.0,,,,0.17,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669576.0,32400.0,1861280.0,Itoman,200,127.6694,26.1247,301.16,306.75,300.04,301.16,1002.0,89.0,,,3.09,160.0,,20.0,JP,1627678460.0,1627726616.0,1.0,8137.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669576.0,-21600.0,5530932.0,Socorro,200,-106.3033,31.6546,303.83,302.74,302.69,305.43,1024.0,32.0,,,3.6,110.0,,20.0,US,1627647601.0,1627696983.0,2.0,2005449.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669576.0,10800.0,479071.0,Umba,200,34.3429,66.6871,285.41,284.68,285.41,285.41,998.0,76.0,998.0,997.0,2.55,123.0,5.18,100.0,RU,1627603853.0,1627673223.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669576.0,10800.0,682863.0,Cămărzana,200,23.3167,48.0,297.88,297.66,297.88,298.49,1010.0,48.0,1010.0,985.0,1.84,129.0,1.74,0.0,RO,1627614016.0,1627668352.0,2.0,50391.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669576.0,-9000.0,6167817.0,Torbay,200,-52.7314,47.6666,294.03,293.74,292.97,295.24,1014.0,60.0,,,7.72,200.0,10.8,75.0,CA,1627632351.0,1627686520.0,1.0,998.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669576.0,18000.0,610091.0,Chingirlau,200,54.0814,51.095,299.97,299.88,299.97,299.97,1009.0,40.0,1009.0,997.0,2.94,254.0,3.49,81.0,KZ,1627605954.0,1627661648.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669576.0,32400.0,1848976.0,Wajima,200,136.9,37.4,298.63,299.43,298.63,298.63,1002.0,84.0,1002.0,1002.0,0.89,190.0,1.19,14.0,JP,1627674932.0,1627725714.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669577.0,39600.0,2178753.0,Kirakira,200,161.9205,-10.4544,298.54,299.38,298.54,298.54,1011.0,86.0,1011.0,1009.0,3.22,159.0,4.14,72.0,SB,1627673345.0,1627715291.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669577.0,3600.0,2618795.0,Klaksvík,200,-6.589,62.2266,282.66,279.04,282.66,282.66,1009.0,84.0,1009.0,1006.0,8.57,356.0,9.54,97.0,FO,1627616730.0,1627679993.0,1.0,1596.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669577.0,7200.0,362973.0,Abnūb,200,31.1511,27.2696,308.27,306.11,308.27,308.27,1004.0,18.0,1004.0,998.0,3.89,7.0,6.11,98.0,EG,1627615083.0,1627663525.0,1.0,2510.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669551.0,-10800.0,3835869.0,Santiago del Estero,200,-64.2615,-27.7951,291.37,289.74,291.37,291.37,1019.0,19.0,1019.0,997.0,7.02,25.0,9.42,0.0,AR,1627642788.0,1627681617.0,2.0,2036434.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669577.0,-14400.0,4845585.0,Westport,200,-73.3579,41.1415,300.52,301.3,298.57,302.64,1007.0,55.0,,,0.89,306.0,2.68,75.0,US,1627638436.0,1627690335.0,2.0,2011298.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669577.0,-10800.0,3461592.0,Ibipeba,200,-42.0111,-11.6408,303.25,302.07,303.25,303.25,1015.0,31.0,1015.0,939.0,5.94,123.0,5.29,46.0,BR,1627635993.0,1627677733.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627669577.0,3600.0,2638419.0,Scarborough,200,-0.4044,54.2797,286.96,286.75,286.57,288.62,1002.0,90.0,,,0.45,127.0,4.02,100.0,GB,1627618229.0,1627675525.0,2.0,2005986.0,,0.11,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,4736.0,1627669301.0,-14400.0,3869716.0,Tocopilla,200,-70.1979,-22.092,292.06,291.86,292.06,292.06,1015.0,71.0,1015.0,1004.0,4.2,217.0,4.76,80.0,CL,1627643663.0,1627683592.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669577.0,28800.0,1703518.0,Mainit,200,125.5231,9.535,300.17,303.13,300.17,300.17,1009.0,82.0,1009.0,1005.0,2.43,206.0,3.57,91.0,PH,1627680476.0,1627725631.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669577.0,32400.0,1626542.0,Sorong,200,131.25,-0.8833,299.45,299.45,299.45,299.45,1010.0,85.0,1010.0,1010.0,1.12,175.0,0.95,100.0,ID,1627679939.0,1627723419.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669577.0,32400.0,1863495.0,Gushikawa,200,127.8686,26.3544,299.77,299.77,299.61,300.72,1002.0,89.0,,,1.54,170.0,,1.0,JP,1627678389.0,1627726592.0,1.0,8138.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669376.0,-10800.0,3448903.0,São João da Barra,200,-41.0511,-21.6403,295.2,294.71,295.2,295.2,1024.0,48.0,1024.0,1023.0,8.3,185.0,7.89,20.0,BR,1627636628.0,1627676636.0,1.0,8337.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669578.0,-18000.0,3668012.0,Simití,200,-73.9436,7.9579,305.82,310.85,305.82,305.82,1009.0,57.0,1009.0,1005.0,1.96,132.0,1.96,58.0,CO,1627642074.0,1627686979.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669578.0,-18000.0,3693468.0,Pomabamba,200,-77.4667,-8.8333,289.36,288.21,289.36,289.36,1016.0,45.0,1016.0,701.0,3.04,51.0,2.25,86.0,PE,1627644271.0,1627686473.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669395.0,-10800.0,3386177.0,Trairi,200,-39.2689,-3.2778,302.32,304.8,302.32,302.32,1012.0,62.0,1012.0,1011.0,6.97,79.0,8.25,62.0,BR,1627634657.0,1627677752.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669578.0,10800.0,1071296.0,Antalaha,200,50.2788,-14.9003,292.82,293.14,292.82,292.82,1024.0,88.0,1024.0,1022.0,3.71,194.0,6.82,9.0,MG,1627614121.0,1627655306.0,,,,0.12,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,6561.0,1627669578.0,-14400.0,3868707.0,Valdivia,200,-73.2459,-39.8142,281.2,280.1,281.2,281.2,1021.0,97.0,1021.0,1020.0,1.97,150.0,5.9,100.0,CL,1627646341.0,1627682376.0,1.0,8526.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669578.0,3600.0,2338660.0,Yaan,200,8.5667,7.3833,296.31,297.08,296.31,296.31,1012.0,92.0,1012.0,989.0,1.85,232.0,2.31,99.0,NG,1627622317.0,1627667131.0,,,,0.93,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669578.0,36000.0,2020738.0,Litovko,200,135.1742,49.2361,289.59,289.22,289.59,289.59,1007.0,74.0,1007.0,998.0,4.49,60.0,12.97,80.0,RU,1627673370.0,1627728104.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669578.0,28800.0,2027244.0,Bagdarin,200,113.6,54.4333,286.63,286.31,286.63,286.63,1010.0,87.0,1010.0,909.0,1.56,353.0,1.51,84.0,RU,1627677296.0,1627734534.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669579.0,-10800.0,3394649.0,Mombaça,200,-39.6275,-5.7431,309.43,307.52,309.43,309.43,1011.0,19.0,1011.0,984.0,3.17,133.0,4.23,23.0,BR,1627634940.0,1627677641.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669579.0,0.0,2460954.0,Araouane,200,-3.5265,18.9048,313.36,312.83,313.36,313.36,1007.0,20.0,1007.0,976.0,1.8,354.0,2.14,13.0,ML,1627624227.0,1627671026.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669579.0,-25200.0,5742974.0,North Bend,200,-124.2243,43.4065,290.24,290.3,288.07,295.33,1016.0,88.0,,,4.63,350.0,,1.0,US,1627650292.0,1627702894.0,1.0,5239.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669579.0,-14400.0,3897774.0,Buin,200,-70.75,-33.7333,295.09,293.84,292.27,296.33,1016.0,19.0,1016.0,962.0,1.24,305.0,0.94,0.0,CL,1627644984.0,1627682536.0,1.0,8506.0,,,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,6437.0,1627669305.0,-18000.0,5069297.0,Grand Island,200,-98.342,40.925,301.79,304.94,300.75,304.95,1020.0,69.0,,,4.63,80.0,,90.0,US,1627644469.0,1627696294.0,1.0,4263.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669579.0,-18000.0,4670234.0,Alice,200,-98.0697,27.7523,306.15,310.33,303.88,307.31,1017.0,53.0,,,0.0,0.0,,20.0,US,1627646056.0,1627694576.0,1.0,3275.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669579.0,3600.0,244878.0,Biltine,200,20.9167,14.5333,304.96,306.72,304.96,304.96,1010.0,48.0,1010.0,954.0,4.54,235.0,5.05,100.0,TD,1627618750.0,1627664771.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669560.0,25200.0,1633419.0,Padang,200,100.3543,-0.9492,298.15,298.9,298.15,298.15,1014.0,84.0,1014.0,1013.0,1.52,71.0,1.36,49.0,ID,1627687359.0,1627730828.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669579.0,10800.0,1058381.0,Morondava,200,44.2833,-20.2833,296.78,297.16,296.78,296.78,1022.0,75.0,1022.0,1022.0,5.27,206.0,9.56,16.0,MG,1627616031.0,1627656274.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669580.0,14400.0,614740.0,Jvari,200,42.052,42.7169,294.29,294.89,294.29,294.29,1013.0,93.0,1013.0,975.0,1.12,47.0,1.13,19.0,GE,1627610470.0,1627662906.0,1.0,8856.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669580.0,-18000.0,4013679.0,Coahuayana Viejo,200,-103.6833,18.7333,304.86,308.46,304.86,304.86,1012.0,56.0,1012.0,1010.0,1.77,244.0,1.68,91.0,MX,1627648286.0,1627695041.0,1.0,7116.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669580.0,0.0,2381334.0,Atar,200,-13.0499,20.5169,314.45,312.74,314.45,314.45,1008.0,15.0,1008.0,984.0,4.79,325.0,4.84,2.0,MR,1627626364.0,1627673460.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669580.0,-14400.0,4503351.0,Ocean City,200,-74.5746,39.2776,303.51,304.41,300.92,305.37,1007.0,48.0,,,2.68,298.0,5.81,0.0,US,1627639004.0,1627690352.0,2.0,2006197.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669580.0,7200.0,2720501.0,Borås,200,12.9401,57.721,290.04,290.03,289.2,291.12,999.0,86.0,999.0,982.0,4.74,255.0,9.54,37.0,SE,1627613945.0,1627673404.0,2.0,2002085.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669580.0,-10800.0,3386213.0,Touros,200,-35.4608,-5.1989,302.65,305.06,302.65,302.65,1014.0,60.0,1014.0,1013.0,8.58,122.0,10.19,57.0,BR,1627633897.0,1627676684.0,1.0,8452.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669580.0,7200.0,6453316.0,Tromsø,200,18.957,69.6496,284.9,283.98,284.16,288.51,997.0,71.0,,,1.79,225.0,2.24,20.0,NO,1627603628.0,1627680833.0,2.0,212156.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669580.0,-25200.0,5720495.0,Coos Bay,200,-124.2179,43.3665,289.34,289.31,288.11,295.37,1016.0,88.0,,,4.63,350.0,,1.0,US,1627650298.0,1627702886.0,1.0,5239.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669580.0,-18000.0,3664321.0,Eirunepé,200,-69.8736,-6.6603,302.6,301.18,302.6,302.6,1016.0,26.0,1016.0,1003.0,1.92,155.0,3.03,44.0,BR,1627642273.0,1627684826.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,2656.0,1627669581.0,10800.0,336350.0,Goba,200,39.9833,7.0167,284.72,284.44,284.72,284.72,1018.0,96.0,1018.0,746.0,1.6,171.0,2.96,99.0,ET,1627614806.0,1627659562.0,,,,0.16,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669581.0,3600.0,218680.0,Boende,200,20.8667,-0.2167,301.21,300.39,301.21,301.21,1009.0,32.0,1009.0,971.0,0.79,271.0,1.42,50.0,CD,1627619980.0,1627663565.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669581.0,32400.0,2014624.0,Udachny,200,112.4,66.4167,289.84,288.58,289.84,289.84,1017.0,39.0,1017.0,983.0,2.25,172.0,2.25,0.0,RU,1627671957.0,1627740449.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669581.0,10800.0,101312.0,Turaif,200,38.6637,31.6725,306.29,304.31,306.29,306.29,1005.0,21.0,,,4.12,260.0,,0.0,SA,1627612791.0,1627662211.0,1.0,7432.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669581.0,39600.0,2088659.0,Panguna,200,155.4848,-6.3164,292.47,292.96,292.47,292.47,1011.0,96.0,1011.0,942.0,0.99,101.0,1.14,9.0,PG,1627674556.0,1627717170.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669581.0,36000.0,2172710.0,Caloundra,200,153.1333,-26.8,283.04,282.05,280.02,285.96,1020.0,74.0,1020.0,1018.0,2.21,336.0,2.83,0.0,AU,1627676900.0,1627715954.0,2.0,2012127.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627669581.0,10800.0,461528.0,Alūksne,200,27.05,57.4167,291.47,290.74,291.47,291.47,1000.0,53.0,1000.0,978.0,4.83,225.0,13.43,76.0,LV,1627610660.0,1627669917.0,,,,0.23,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669581.0,-14400.0,4176409.0,Vero Beach,200,-80.3973,27.6386,306.54,313.54,303.14,308.73,1017.0,60.0,,,2.24,135.0,4.47,40.0,US,1627641825.0,1627690325.0,2.0,2007420.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669581.0,28800.0,1788852.0,Xining,200,101.7667,36.6167,288.0,287.03,288.0,288.0,1007.0,57.0,1007.0,775.0,1.51,318.0,1.98,9.0,CN,1627683473.0,1627734036.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669581.0,19800.0,1259840.0,Petlāwad,200,74.8,23.0,297.57,298.44,297.57,297.57,1004.0,91.0,1004.0,959.0,8.03,242.0,14.51,100.0,IN,1627605037.0,1627652620.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669328.0,7200.0,2745087.0,Gemeente Wageningen,200,5.6667,51.9667,291.66,291.58,289.81,293.76,1004.0,77.0,,,2.57,220.0,,20.0,NL,1627617376.0,1627673464.0,2.0,2004560.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669582.0,-14400.0,3574069.0,Mucurapo,200,-61.5333,10.6667,305.16,310.55,304.96,305.94,1013.0,61.0,1013.0,1012.0,3.77,67.0,4.91,46.0,TT,1627638870.0,1627684225.0,1.0,8810.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669582.0,-18000.0,3521108.0,Progreso,200,-89.6667,21.2833,306.21,313.21,306.21,306.21,1015.0,62.0,1015.0,1015.0,6.88,26.0,6.69,5.0,MX,1627644685.0,1627691914.0,1.0,7140.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669582.0,-14400.0,4560349.0,Philadelphia,200,-75.1638,39.9523,302.47,302.62,300.24,304.41,1009.0,45.0,,,2.68,342.0,7.6,40.0,US,1627639047.0,1627690591.0,2.0,2037403.0,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669582.0,36000.0,2027316.0,Ayan,200,138.1667,56.45,283.43,282.6,283.43,283.43,1018.0,80.0,1018.0,1018.0,4.72,359.0,6.05,100.0,RU,1627670792.0,1627729245.0,,,,0.41,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,7000.0,1627669582.0,3600.0,2538474.0,Rabat,200,-6.8401,33.9911,297.19,297.87,296.57,299.82,1014.0,85.0,,,2.57,10.0,,23.0,MA,1627623440.0,1627673403.0,1.0,2402.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669582.0,18000.0,1514929.0,Adrasmon,200,69.9856,40.6472,290.66,289.15,290.66,290.66,1008.0,26.0,1008.0,841.0,2.58,301.0,2.91,41.0,TJ,1627604085.0,1627655882.0,1.0,8998.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669582.0,3600.0,3346821.0,Ondjiva,200,15.7333,-17.0667,291.58,290.05,291.58,291.58,1019.0,22.0,1019.0,896.0,2.9,116.0,2.9,19.0,AO,1627622596.0,1627663412.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
