weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,message,rain.1h
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,8047.0,1627750372.0,-25200.0,5606401.0,Sandpoint,200,-116.5533,48.2766,83.19,81.88,75.94,87.62,1019.0,35.0,17.27,30.0,1.0,1.0,5967.0,US,1627734038.0,1627788262.0,,,21.85,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750373.0,7200.0,6542044.0,Nettuno,200,12.679,41.4826,85.8,95.9,82.2,93.07,1009.0,73.0,12.46,144.0,1.0,2.0,268850.0,IT,1627704180.0,1627756091.0,1009.0,1006.0,14.65,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750375.0,32400.0,2012530.0,Zhigansk,200,123.3711,66.7697,64.42,62.53,64.42,64.42,1017.0,42.0,5.95,333.0,26.0,,,RU,1627755663.0,1627824271.0,1017.0,1011.0,6.2,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750376.0,10800.0,1067565.0,Beloha,200,45.05,-25.1667,66.81,66.63,66.81,66.81,1026.0,73.0,14.07,113.0,0.0,,,MG,1627702671.0,1627742062.0,1026.0,1008.0,26.37,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750377.0,10800.0,533964.0,Loukhi,200,33.0381,66.0764,56.3,55.53,56.3,56.3,996.0,83.0,3.13,332.0,98.0,,,RU,1627691338.0,1627759160.0,996.0,986.0,4.83,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750378.0,-18000.0,3998291.0,Loreto,200,-101.9667,22.2667,72.32,71.42,72.32,72.32,1019.0,46.0,7.47,96.0,59.0,,,MX,1627733970.0,1627781329.0,1019.0,810.0,8.25,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,5698.0,1627750379.0,10800.0,556268.0,Ostrovnoy,200,39.5131,68.0531,47.68,43.52,47.68,47.68,997.0,97.0,9.04,52.0,100.0,,,RU,1627687891.0,1627759499.0,997.0,995.0,12.77,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750381.0,28800.0,2057087.0,Kupang,200,123.5833,-10.1667,75.87,77.0,75.87,75.87,1012.0,82.0,9.71,128.0,57.0,,,ID,1627768907.0,1627810925.0,1012.0,1006.0,17.25,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750382.0,-21600.0,3622547.0,Paraíso,200,-83.8656,9.8383,80.83,81.34,74.26,81.88,1014.0,48.0,4.54,46.0,33.0,2.0,2040898.0,CR,1627730709.0,1627775901.0,1014.0,875.0,8.34,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750383.0,32400.0,2018896.0,Novopavlovka,200,109.2091,51.2172,52.93,52.48,52.93,52.93,1012.0,97.0,2.86,217.0,39.0,,,RU,1627765658.0,1627821074.0,1012.0,925.0,2.84,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750384.0,28800.0,1698621.0,Nagtipunan,200,121.6,16.2167,78.1,79.5,78.1,78.1,1006.0,83.0,3.56,238.0,100.0,,,PH,1627767268.0,1627813517.0,1006.0,983.0,10.02,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750386.0,-18000.0,4676798.0,Brownwood,200,-98.9912,31.7093,91.71,93.29,89.37,92.52,1017.0,40.0,3.24,150.0,2.0,1.0,3676.0,US,1627732279.0,1627781591.0,1017.0,971.0,2.84,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750387.0,-14400.0,3923570.0,Atocha,200,-66.2333,-20.9333,46.67,38.17,46.67,46.67,1018.0,31.0,25.75,295.0,68.0,,,BO,1627728978.0,1627769169.0,1018.0,658.0,36.51,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750388.0,3600.0,2962153.0,Oranmore,200,-8.92,53.2683,66.16,65.97,66.16,66.16,1011.0,74.0,9.6,359.0,88.0,1.0,1569.0,IE,1627707048.0,1627763590.0,1011.0,1010.0,11.63,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750389.0,-14400.0,5117949.0,Freeport,200,-73.5832,40.6576,73.96,73.45,70.38,77.97,1015.0,51.0,8.99,239.0,17.0,2.0,2020193.0,US,1627725020.0,1627776655.0,,,18.01,,
"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,2000.0,1627750391.0,19800.0,1253454.0,Vandalūr,200,80.0808,12.8928,78.58,80.56,78.58,78.58,1009.0,94.0,2.3,0.0,75.0,1.0,9218.0,IN,1627691103.0,1627736815.0,,,,,0.11
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750392.0,25200.0,1214026.0,Sabang,200,95.3214,5.8933,83.41,89.51,83.41,83.41,1012.0,71.0,21.36,220.0,100.0,,,ID,1627688021.0,1627732582.0,1012.0,1009.0,24.9,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750173.0,7200.0,962367.0,Richards Bay,200,32.0377,-28.783,65.53,65.35,65.53,65.53,1028.0,76.0,10.22,28.0,0.0,,,ZA,1627706149.0,1627744829.0,1028.0,1027.0,23.47,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750394.0,18000.0,161616.0,Balkanabat,200,54.3671,39.5108,93.9,89.31,93.9,93.9,1008.0,12.0,8.77,70.0,52.0,,,TM,1627694459.0,1627745801.0,1008.0,1007.0,11.77,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750395.0,28800.0,1803841.0,Lianzhou,200,112.3825,24.7811,77.59,79.52,77.59,77.59,1000.0,95.0,0.54,253.0,91.0,,,CN,1627768695.0,1627816514.0,1000.0,988.0,1.23,,0.16
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750397.0,14400.0,934649.0,Cap Malheureux,200,57.6142,-19.9842,69.48,69.6,69.48,70.29,1026.0,74.0,3.0,116.0,1.0,2.0,2002134.0,MU,1627699180.0,1627739522.0,,,7.0,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750398.0,-18000.0,3691954.0,Sechura,200,-80.8222,-5.5569,76.55,76.59,76.55,76.55,1013.0,57.0,10.07,203.0,6.0,,,PE,1627731203.0,1627773947.0,1013.0,1011.0,10.65,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627750357.0,10800.0,581049.0,Arkhangelsk,200,40.5433,64.5401,69.91,69.8,69.91,69.91,994.0,68.0,2.24,0.0,40.0,1.0,8922.0,RU,1627690639.0,1627756256.0,,,,,1.15
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,6000.0,1627750401.0,36000.0,2065594.0,Mount Isa,200,139.5,-20.7333,60.57,58.71,60.57,60.57,1015.0,51.0,4.61,10.0,40.0,1.0,9495.0,AU,1627765973.0,1627806220.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750405.0,0.0,2299625.0,Kintampo,200,-1.7306,8.0563,76.96,78.31,76.96,76.96,1013.0,84.0,3.44,244.0,100.0,,,GH,1627711140.0,1627756046.0,1013.0,975.0,8.08,,0.83
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,7886.0,1627750406.0,-10800.0,3463900.0,Estância,200,-37.4383,-11.2683,72.88,74.05,72.88,72.88,1020.0,89.0,13.91,150.0,91.0,1.0,8322.0,BR,1627721250.0,1627763076.0,1020.0,1014.0,25.26,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750407.0,25200.0,1498283.0,Mugur-Aksy,200,90.5,50.35,47.32,45.32,47.32,47.32,1016.0,86.0,4.63,344.0,98.0,,,RU,1627683861.0,1627739056.0,1016.0,808.0,5.32,,0.55
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750409.0,19800.0,1276574.0,Bela,200,81.9833,25.9333,79.52,79.52,79.52,79.52,996.0,88.0,14.61,56.0,94.0,,,IN,1627689448.0,1627737557.0,996.0,987.0,25.95,,0.95
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750410.0,25200.0,1507220.0,Dovolnoye,200,79.6671,54.4958,65.05,63.55,65.05,65.05,1011.0,49.0,2.68,203.0,91.0,,,RU,1627685432.0,1627742685.0,1011.0,996.0,3.18,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750411.0,7200.0,347796.0,Sohag,200,31.6948,26.557,100.69,95.81,100.69,100.69,1003.0,12.0,8.3,310.0,8.0,1.0,2548.0,EG,1627701458.0,1627749685.0,1003.0,996.0,12.55,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,8562.0,1627750412.0,-10800.0,3387204.0,Soure,200,-48.5233,-0.7167,81.99,88.02,81.99,81.99,1014.0,77.0,9.22,71.0,22.0,,,BR,1627723070.0,1627766577.0,1014.0,1012.0,10.47,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750415.0,10800.0,551964.0,Kashira,200,38.1669,54.8444,68.41,67.78,68.41,75.54,1008.0,60.0,7.2,259.0,58.0,2.0,2036127.0,RU,1627695306.0,1627752731.0,1008.0,992.0,12.91,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1627750416.0,28800.0,1711447.0,Iba,200,120.0333,15.3667,80.74,87.73,80.74,80.74,1007.0,90.0,5.97,189.0,100.0,1.0,8151.0,PH,1627767717.0,1627813820.0,1007.0,989.0,11.07,,1.1
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750417.0,-10800.0,3394023.0,Natal,200,-35.2094,-5.795,86.22,89.44,86.22,86.65,1016.0,54.0,21.85,140.0,40.0,1.0,8417.0,BR,1627720276.0,1627762980.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750418.0,7200.0,358620.0,Safaga,200,33.9365,26.7292,94.95,104.4,94.95,94.95,1003.0,49.0,3.4,182.0,26.0,1.0,2513.0,EG,1627700902.0,1627749165.0,1003.0,1001.0,3.87,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750419.0,16200.0,124193.0,Meybod,200,54.0166,32.2501,96.82,92.46,96.82,96.82,1002.0,15.0,11.21,38.0,38.0,1.0,7511.0,IR,1627695478.0,1627744951.0,1002.0,891.0,17.34,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750421.0,39600.0,2122493.0,Omsukchan,200,155.8,62.5333,44.83,42.82,44.83,44.83,1007.0,66.0,4.09,261.0,96.0,,,RU,1627750657.0,1627813712.0,1007.0,936.0,3.94,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750422.0,-25200.0,5563397.0,Eureka,200,-124.1637,40.8021,57.74,57.45,52.41,58.24,1016.0,90.0,1.99,243.0,100.0,2.0,2007742.0,US,1627737146.0,1627788806.0,,,8.01,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,9727.0,1627750423.0,18000.0,1488937.0,Turgoyak,200,60.1183,55.15,63.19,63.82,63.19,63.19,1010.0,98.0,2.62,245.0,83.0,,,RU,1627689943.0,1627747557.0,1010.0,971.0,5.32,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750424.0,0.0,2281120.0,Tabou,200,-7.3528,4.423,77.45,78.75,77.45,77.45,1014.0,82.0,11.77,207.0,78.0,,,CI,1627712782.0,1627757103.0,1014.0,1013.0,16.13,,0.32
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750425.0,36000.0,2095038.0,Kainantu,200,145.8655,-6.2887,59.16,59.38,59.16,59.16,1015.0,98.0,1.72,151.0,97.0,,,PG,1627763252.0,1627805885.0,1015.0,844.0,2.37,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750427.0,21600.0,1523662.0,Kachīry,200,76.1036,53.0675,67.03,65.59,67.03,67.03,1010.0,46.0,9.35,183.0,14.0,,,KZ,1627686671.0,1627743157.0,1010.0,999.0,23.15,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750428.0,3600.0,2396853.0,Omboué,200,9.2618,-1.5746,75.78,76.48,75.78,75.78,1013.0,73.0,10.98,217.0,19.0,,,GA,1627709270.0,1627752641.0,1013.0,1013.0,13.24,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750429.0,7200.0,3129371.0,Arroyo de la Encomienda,200,-4.7969,41.6096,70.2,69.4,64.9,72.19,949.0,53.0,5.75,350.0,40.0,2.0,2033349.0,ES,1627708357.0,1627760301.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750431.0,32400.0,1856392.0,Muroto-misakicho,200,134.15,33.2833,80.67,85.01,80.67,80.67,1002.0,76.0,3.4,291.0,100.0,,,JP,1627762557.0,1627812204.0,1002.0,1001.0,4.32,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750433.0,28800.0,1809597.0,Gucheng,200,111.3192,35.9115,88.36,86.29,88.36,88.36,996.0,31.0,1.99,321.0,17.0,,,CN,1627767718.0,1627818001.0,996.0,941.0,3.42,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750435.0,-18000.0,4543342.0,Muskogee,200,-95.3336,35.5834,93.43,106.03,91.29,95.34,1016.0,63.0,6.87,229.0,0.0,2.0,2013433.0,US,1627730936.0,1627781179.0,1016.0,997.0,9.06,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750436.0,39600.0,2138285.0,Tadine,200,167.8833,-21.55,66.7,65.75,66.7,66.7,1013.0,57.0,18.28,195.0,6.0,,,NC,1627759236.0,1627799334.0,1013.0,1009.0,22.68,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750439.0,19800.0,1267776.0,Kargil,200,76.1,34.5667,63.12,61.54,63.12,63.12,1005.0,51.0,8.01,254.0,81.0,,,IN,1627689897.0,1627739932.0,1005.0,678.0,7.94,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750440.0,39600.0,2137773.0,Vao,200,167.4833,-22.6667,67.15,66.25,67.15,67.15,1014.0,57.0,24.18,197.0,0.0,,,NC,1627759433.0,1627799329.0,1014.0,1004.0,25.19,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750441.0,3600.0,2512186.0,Puerto del Rosario,200,-13.8627,28.5004,76.75,77.56,76.75,78.48,1016.0,73.0,21.85,40.0,20.0,1.0,2371.0,ES,1627712193.0,1627760817.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750442.0,18000.0,1337610.0,Thinadhoo,200,72.9333,0.5333,82.98,87.55,82.98,82.98,1014.0,67.0,2.62,177.0,90.0,,,MV,1627693822.0,1627737527.0,1014.0,1014.0,2.19,,
